Top pages,Clicks,Impressions,CTR,Position
https://encyclopedia.ushmm.org/content/tr/gallery/history-of-the-swastika-photographs,41,39850,0.001,9.16
https://encyclopedia.ushmm.org/content/tr/article/women-during-the-holocaust,41,7744,0.0053,3.98
https://encyclopedia.ushmm.org/content/en/article/ghettos,41,4864,0.0084,6.21
https://encyclopedia.ushmm.org/content/tr/article/operation-torch-algeria-morocco-campaign,41,4204,0.0098,9.08
https://encyclopedia.ushmm.org/content/tr/id-card/david-bayer,41,103,0.3981,4.1
https://encyclopedia.ushmm.org/content/tr/article/the-order-police,40,3038,0.0132,2.67
https://encyclopedia.ushmm.org/content/en/article/the-nazi-rise-to-power,40,2568,0.0156,9.09
https://encyclopedia.ushmm.org/content/en/article/leni-riefenstahl,40,2187,0.0183,6.11
https://encyclopedia.ushmm.org/content/tr/article/what-groups-of-people-did-the-nazis-target,39,1625,0.024,4.56
https://encyclopedia.ushmm.org/content/ru/article/lesbians-under-the-nazi-regime,39,534,0.073,8.93
https://encyclopedia.ushmm.org/content/en/article/gassing-operations,39,151,0.2583,5.23
https://encyclopedia.ushmm.org/content/tr/article/western-desert-campaign-egypt-and-libya,38,10232,0.0037,10.63
https://encyclopedia.ushmm.org/content/en/article/treaty-of-versailles,38,2463,0.0154,8.87
https://encyclopedia.ushmm.org/content/tr/photo/pages-from-a-childs-diary-1,38,129,0.2946,7.61
https://encyclopedia.ushmm.org/content/tr/id-card/lilly-appelbaum-malnik,38,60,0.6333,2.97
https://encyclopedia.ushmm.org/content/en/map/german-conquests-in-europe-1939-1942,38,42,0.9048,2.9
https://encyclopedia.ushmm.org/content/en/timeline/holocaust,37,3852,0.0096,8.09
https://encyclopedia.ushmm.org/content/tr/map/romania-1933-bessarabia-indicated,37,3524,0.0105,1.64
https://encyclopedia.ushmm.org/content/en/article/neville-chamberlain,37,2372,0.0156,11.36
https://encyclopedia.ushmm.org/content/tr/article/assessing-guilt,37,2282,0.0162,7.52
https://encyclopedia.ushmm.org/content/ar/article/what-is-genocide,37,1396,0.0265,5.23
https://encyclopedia.ushmm.org/content/ru/article/aryan-1,37,111,0.3333,3.89
https://encyclopedia.ushmm.org/content/en/article/hitler-comes-to-power,37,60,0.6167,6.08
https://encyclopedia.ushmm.org/content/tr/map/czechoslovakia-1933,36,13479,0.0027,4.58
https://encyclopedia.ushmm.org/content/ar/article/world-war-i-abridged-article,36,4974,0.0072,9.46
https://encyclopedia.ushmm.org/content/tr/map/low-countries-1933-brussels-indicated,36,1010,0.0356,2.3
https://encyclopedia.ushmm.org/content/ar/article/aryan-1,36,54,0.6667,4.87
https://encyclopedia.ushmm.org/content/tr/article/jewish-population-of-french-north-africa,35,3701,0.0095,9.45
https://encyclopedia.ushmm.org/content/tr/article/nazi-camp-system,35,2393,0.0146,4.54
https://encyclopedia.ushmm.org/content/en/article/dachau,35,410,0.0854,5.99
https://encyclopedia.ushmm.org/content/en/article/the-russian-revolution-1917,35,364,0.0962,7.89
https://encyclopedia.ushmm.org/content/ar/article/mein-kampf,35,175,0.2,5.02
https://encyclopedia.ushmm.org/index.php/content/tr/gallery/nazi-camps-abridged-article-maps,35,110,0.3182,2.81
https://encyclopedia.ushmm.org/content/ar/article/nazi-racism,35,87,0.4023,7.03
https://encyclopedia.ushmm.org/content/en/gallery/concentration-camps-1942-45-films,35,44,0.7955,1.8
https://encyclopedia.ushmm.org/index.php/content/tr/article/western-desert-campaign-egypt-and-libya,34,4252,0.008,12.03
https://encyclopedia.ushmm.org/content/en/article/gay-men-under-the-nazi-regime,34,445,0.0764,9.89
https://encyclopedia.ushmm.org/content/en/article/benito-mussolini-1,34,373,0.0912,3.46
https://encyclopedia.ushmm.org/content/tr/film/ion-antonescu-meets-with-hitler,34,119,0.2857,4.72
https://encyclopedia.ushmm.org/content/en/article/germany-jewish-population-in-1933,34,39,0.8718,3.67
https://encyclopedia.ushmm.org/content/ar/article/german-jews-during-the-holocaust,34,38,0.8947,5.58
https://encyclopedia.ushmm.org/content/tr/map/germany-1933,33,46076,0.0007,2.41
https://encyclopedia.ushmm.org/content/en/article/jewish-badge-during-the-nazi-era,33,2765,0.0119,1.31
https://encyclopedia.ushmm.org/content/tr/id-card/baruch-aaron-szabasson,33,437,0.0755,4.33
https://encyclopedia.ushmm.org/content/en/article/the-weimar-republic,33,247,0.1336,5.42
https://encyclopedia.ushmm.org/content/en/article/final-solution-overview,33,72,0.4583,3.72
https://encyclopedia.ushmm.org/content/en/article/classification-system-in-nazi-concentration-camps,33,55,0.6,3.0
https://encyclopedia.ushmm.org/content/en/film/hitler-tours-paris,32,3902,0.0082,3.05
https://encyclopedia.ushmm.org/content/tr/article/hajj-amin-al-husayni-key-dates,32,2171,0.0147,7.65
https://encyclopedia.ushmm.org/index.php/content/tr/gallery/nazi-camps-photographs,32,154,0.2078,4.03
https://encyclopedia.ushmm.org/content/en/article/lesbians-under-the-nazi-regime,32,100,0.32,23.01
https://encyclopedia.ushmm.org/content/en/article/iran-during-world-war-ii,32,50,0.64,3.9
https://encyclopedia.ushmm.org/content/en/article/adolf-hitler-key-dates,31,40300,0.0008,8.18
https://encyclopedia.ushmm.org/content/tr/article/anti-jewish-legislation-in-prewar-germany,31,859,0.0361,8.82
https://encyclopedia.ushmm.org/content/en/article/anne-frank-biography,31,448,0.0692,5.06
https://encyclopedia.ushmm.org/content/ru/article/kiev-and-babi-yar,31,104,0.2981,3.38
https://encyclopedia.ushmm.org/content/tr/gallery/world-war-ii-in-europe-films,31,85,0.3647,12.85
https://encyclopedia.ushmm.org/content/ru/article/invasion-of-the-soviet-union-june-1941,31,62,0.5,5.56
https://encyclopedia.ushmm.org/content/ar/article/auschwitz,31,34,0.9118,1.59
https://encyclopedia.ushmm.org/content/ru/article/martin-niemoeller-first-they-came-for-the-socialists,31,33,0.9394,2.76
https://encyclopedia.ushmm.org/tr/a-z/film,30,1119,0.0268,7.09
https://encyclopedia.ushmm.org/content/en/article/the-nazi-party-1,30,1079,0.0278,8.36
https://encyclopedia.ushmm.org/content/tr/gallery/international-military-tribunal-at-nuremberg-films,30,105,0.2857,10.06
https://encyclopedia.ushmm.org/content/en/gallery/german-foreign-policy-1933-1945-maps,30,74,0.4054,5.34
https://encyclopedia.ushmm.org/content/en/article/hitler-youth-2,30,64,0.4688,2.55
https://encyclopedia.ushmm.org/content/en/article/ss-police-state,29,23296,0.0012,6.17
https://encyclopedia.ushmm.org/index.php/content/tr/gallery/introduction-to-the-holocaust-films,29,496,0.0585,6.05
https://encyclopedia.ushmm.org/content/tr/film/war-crimes-trial-of-vidkun-quisling,29,233,0.1245,3.5
https://encyclopedia.ushmm.org/content/tr/photo/defendant-karl-brandt-testifies-during-the-doctors-trial,29,83,0.3494,3.28
https://encyclopedia.ushmm.org/content/en/article/afro-germans-during-the-holocaust,29,31,0.9355,1.9
https://encyclopedia.ushmm.org/content/en/article/third-reich,28,10723,0.0026,6.61
https://encyclopedia.ushmm.org/content/ru/article/hitler-comes-to-power,28,3443,0.0081,8.37
https://encyclopedia.ushmm.org/content/tr/article/vichy-discrimination-against-jews-in-north-africa,28,1784,0.0157,6.64
https://encyclopedia.ushmm.org/tags/tr/tag/world-war-i,28,1385,0.0202,11.06
https://encyclopedia.ushmm.org/content/ar/map/the-dissolution-of-the-ottoman-empire-1807-1924,28,1047,0.0267,8.73
https://encyclopedia.ushmm.org/content/tr/article/the-kielce-pogrom-a-blood-libel-massacre-of-holocaust-survivors,28,720,0.0389,7.28
https://encyclopedia.ushmm.org/content/tr/map/german-annexation-of-the-sudetenland-1938,28,335,0.0836,5.85
https://encyclopedia.ushmm.org/content/ru/article/auschwitz-1,28,276,0.1014,4.92
https://encyclopedia.ushmm.org/content/tr/photo/sewing-workshop-postwar,28,242,0.1157,6.61
https://encyclopedia.ushmm.org/content/en/article/nuremberg-laws,28,81,0.3457,3.11
https://encyclopedia.ushmm.org/content/tr/map/german-administration-of-europe-1942,28,63,0.4444,1.73
https://encyclopedia.ushmm.org/content/en/article/auschwitz-through-the-lens-of-the-ss-the-album,28,34,0.8235,4.32
https://encyclopedia.ushmm.org/content/en/gallery/concentration-camps-1942-45-photographs,28,33,0.8485,3.58
https://encyclopedia.ushmm.org/tags/tr/tag/mass-shootings,27,1217,0.0222,7.64
https://encyclopedia.ushmm.org/content/tr/document/documentation-for-a-false-identity-simone-weil,27,1202,0.0225,7.53
https://encyclopedia.ushmm.org/content/tr/film/julius-streicher,27,279,0.0968,2.47
https://encyclopedia.ushmm.org/content/tr/film/germans-bomb-coventry,27,260,0.1038,7.39
https://encyclopedia.ushmm.org/content/tr/oral-history/david-stoliar-describes-how-he-survived-the-sinking-of-the-struma,27,111,0.2432,4.33
https://encyclopedia.ushmm.org/content/tr/article/holocaust-deniers-and-public-misinformation,27,74,0.3649,1.18
https://encyclopedia.ushmm.org/content/tr/id-card/cecilie-klein-pollack,27,43,0.6279,3.56
https://encyclopedia.ushmm.org/content/en/article/waffen-ss,26,8221,0.0032,6.3
https://encyclopedia.ushmm.org/content/en/article/danzig,26,5410,0.0048,9.75
https://encyclopedia.ushmm.org/content/en/article/pogroms,26,1687,0.0154,4.15
https://encyclopedia.ushmm.org/content/en/article/lebensraum,26,243,0.107,6.09
https://encyclopedia.ushmm.org/content/en/article/eichmann-trial,26,80,0.325,1.6
https://encyclopedia.ushmm.org/content/ar/gallery/gay-men-under-the-nazi-regime-stories,26,68,0.3824,5.54
https://encyclopedia.ushmm.org/content/en/gallery/camp-system-maps,26,41,0.6341,3.17
https://encyclopedia.ushmm.org/content/de/article/josef-mengele,26,34,0.7647,2.82
https://encyclopedia.ushmm.org/content/en/article/children-during-the-holocaust,26,29,0.8966,1.31
https://encyclopedia.ushmm.org/content/ar/article/ghettos,26,28,0.9286,1.14
https://encyclopedia.ushmm.org/content/tr/photo/ustasa-soldiers-oversee-the-deportation-of-civilians,25,975,0.0256,2.96
https://encyclopedia.ushmm.org/content/tr/article/elie-wiesel,25,562,0.0445,4.77
https://encyclopedia.ushmm.org/content/de/article/einsatzgruppen,25,293,0.0853,3.0
https://encyclopedia.ushmm.org/content/en/article/the-reichstag-fire,25,277,0.0903,9.52
https://encyclopedia.ushmm.org/content/tr/map/europe-1940,25,43,0.5814,1.12
https://encyclopedia.ushmm.org/content/es/article/world-war-i,25,33,0.7576,3.24
https://encyclopedia.ushmm.org/content/ru/map/german-conquests-in-europe-1939-1942,25,25,1.0,2.16
https://encyclopedia.ushmm.org/content/tr/article/genocide-abridged-article,24,15888,0.0015,9.8
https://encyclopedia.ushmm.org/content/tr/film/pogrom-in-lvov,24,13803,0.0017,1.03
https://encyclopedia.ushmm.org/content/tr/artifact/white-armband-with-blue-star-of-david,24,8424,0.0028,10.32
https://encyclopedia.ushmm.org/content/tr/id-card/erika-neuman,24,3860,0.0062,11.68
https://encyclopedia.ushmm.org/content/en/article/voyage-of-the-st-louis,24,358,0.067,9.2
https://encyclopedia.ushmm.org/content/tr/map/poland-1933-krakow-indicated,24,95,0.2526,1.59
https://encyclopedia.ushmm.org/content/en/gallery/radicalization-and-mass-murder,24,24,1.0,1.25
https://encyclopedia.ushmm.org/content/en/article/nazi-rule,23,5293,0.0043,7.92
https://encyclopedia.ushmm.org/content/tr/article/the-aftermath-of-the-holocaust,23,2061,0.0112,4.24
https://encyclopedia.ushmm.org/content/tr/article/the-final-solution,23,1199,0.0192,3.39
https://encyclopedia.ushmm.org/content/tr/article/warsaw-ghetto-uprising,23,842,0.0273,4.51
https://encyclopedia.ushmm.org/content/tr/article/refugees,23,750,0.0307,11.49
https://encyclopedia.ushmm.org/content/tr/article/einsatzgruppen,23,454,0.0507,6.65
https://encyclopedia.ushmm.org/content/en/article/genocide-of-european-roma-gypsies-1939-1945,23,249,0.0924,8.04
https://encyclopedia.ushmm.org/content/tr/gallery/liberation-of-nazi-camps-photographs,23,224,0.1027,7.38
https://encyclopedia.ushmm.org/content/en/article/bergen-belsen,23,154,0.1494,5.21
https://encyclopedia.ushmm.org/content/tr/article/locating-the-victims,23,111,0.2072,4.83
https://encyclopedia.ushmm.org/content/tr/gallery/the-armenian-genocide-1915-16-in-depth-photographs,23,64,0.3594,4.5
https://encyclopedia.ushmm.org/content/en/article/women-in-the-third-reich,23,33,0.697,2.03
https://encyclopedia.ushmm.org/content/en/gallery/nazi-medical-experiments-photographs,23,28,0.8214,4.29
https://encyclopedia.ushmm.org/content/tr/map/germany-1933-hamburg-indicated,22,532,0.0414,2.22
https://encyclopedia.ushmm.org/content/en/article/jasenovac,22,289,0.0761,5.91
https://encyclopedia.ushmm.org/content/tr/photo/defendant-otto-ohlendorf-testifies-on-his-own-behalf-at-the-einsatzgruppen-trial,22,95,0.2316,3.42
https://encyclopedia.ushmm.org/content/en/article/voyage-of-the-struma,22,58,0.3793,6.36
https://encyclopedia.ushmm.org/content/en/article/der-ewige-jude,22,41,0.5366,2.44
https://encyclopedia.ushmm.org/content/en/artifact/hitler-youth-knife-and-case,22,34,0.6471,1.24
https://encyclopedia.ushmm.org/content/en/map/defeat-of-nazi-germany-1942-1945,22,30,0.7333,3.07
https://encyclopedia.ushmm.org/content/en/article/german-jews-during-the-holocaust,22,28,0.7857,3.79
https://encyclopedia.ushmm.org/content/ru/film/hitler-campaign-speech,22,27,0.8148,3.37
https://encyclopedia.ushmm.org/content/tr/photo/erwin-rommel-during-the-north-africa-campaign,21,35374,0.0006,10.71
https://encyclopedia.ushmm.org/content/ru/article/oskar-schindler-abridged-article,21,53,0.3962,6.28
https://encyclopedia.ushmm.org/content/ru/article/kristallnacht,21,47,0.4468,2.64
https://encyclopedia.ushmm.org/content/tr/artifact/der-stuermer-number-29-july-1934,21,46,0.4565,3.07
https://encyclopedia.ushmm.org/content/en/film/mussolini-meets-with-hitler-in-germany,20,1511,0.0132,10.74
https://encyclopedia.ushmm.org/content/en/article/nazi-territorial-aggression-the-anschluss,20,438,0.0457,1.86
https://encyclopedia.ushmm.org/content/tr/article/wannsee-conference-and-the-final-solution,20,135,0.1481,4.84
https://encyclopedia.ushmm.org/content/en/article/death-marches,20,84,0.2381,6.79
https://encyclopedia.ushmm.org/content/ar/article/antisemitism-1,20,70,0.2857,5.59
https://encyclopedia.ushmm.org/content/ru/article/what-is-genocide,20,50,0.4,3.06
https://encyclopedia.ushmm.org/content/pl/article/aryan-1,20,24,0.8333,2.04
https://encyclopedia.ushmm.org/content/en/article/bertolt-brecht,19,4975,0.0038,6.65
https://encyclopedia.ushmm.org/content/tr/article/war-crimes-trials-abridged-article,19,1668,0.0114,9.32
https://encyclopedia.ushmm.org/content/en/article/alfred-rosenberg-biography,19,1391,0.0137,5.07
https://encyclopedia.ushmm.org/content/en/article/sonderkommandos,19,495,0.0384,2.39
https://encyclopedia.ushmm.org/content/en/article/german-invasion-of-western-europe-may-1940,19,228,0.0833,8.68
https://encyclopedia.ushmm.org/content/en/article/warsaw-ghetto-uprising,19,79,0.2405,2.08
https://encyclopedia.ushmm.org/content/en/article/beer-hall-putsch-munich-putsch,19,64,0.2969,4.95
https://encyclopedia.ushmm.org/index.php/content/en/timeline-event/holocaust/1939-1941/hitler-speech-to-german-parliament,19,50,0.38,5.12
https://encyclopedia.ushmm.org/content/tr/id-card/golda-olga-bancic,19,43,0.4419,2.02
https://encyclopedia.ushmm.org/content/en/article/volkswagen-1,19,42,0.4524,3.98
https://encyclopedia.ushmm.org/content/de/article/aryan-1,19,40,0.475,2.02
https://encyclopedia.ushmm.org/content/ar/gallery/introduction-to-the-holocaust-films,19,34,0.5588,4.65
https://encyclopedia.ushmm.org/content/tr/photo/nazi-physician-carl-clauberg-left,19,29,0.6552,3.24
https://encyclopedia.ushmm.org/content/ar/gallery/death-marches-photographs,19,24,0.7917,1.92
https://encyclopedia.ushmm.org/content/en/article/the-riegner-telegram,18,1214,0.0148,18.95
https://encyclopedia.ushmm.org/index.php/content/tr/article/vichy-discrimination-against-jews-in-north-africa,18,1145,0.0157,6.97
https://encyclopedia.ushmm.org/content/en/article/erich-maria-remarque-in-depth,18,1087,0.0166,2.09
https://encyclopedia.ushmm.org/content/tr/gallery/warsaw-abridged-article-maps,18,346,0.052,2.74
https://encyclopedia.ushmm.org/content/tr/film/croatian-fascist-leader-ante-pavelic,18,134,0.1343,3.73
https://encyclopedia.ushmm.org/content/ru/article/world-war-i-and-the-armenian-genocide,18,114,0.1579,1.58
https://encyclopedia.ushmm.org/content/en/article/salonika,18,105,0.1714,11.99
https://encyclopedia.ushmm.org/content/tr/photo/house-where-anne-frank-and-her-family-hid,18,64,0.2812,1.48
https://encyclopedia.ushmm.org/content/en/article/lvov,18,62,0.2903,6.9
https://encyclopedia.ushmm.org/content/de/article/oskar-schindler,18,48,0.375,2.56
https://encyclopedia.ushmm.org/content/ru/article/mein-kampf,18,39,0.4615,5.59
https://encyclopedia.ushmm.org/content/tr/photo/carl-goerdeler,18,29,0.6207,4.24
https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1933-1938/munich-agreement,18,26,0.6923,2.88
https://encyclopedia.ushmm.org/content/en/article/warsaw,18,25,0.72,4.08
https://encyclopedia.ushmm.org/content/ar/article/axis-alliance-in-world-war-ii-abridged-article,18,25,0.72,4.2
https://encyclopedia.ushmm.org/content/ru/article/gay-men-under-the-nazi-regime,18,23,0.7826,5.22
https://encyclopedia.ushmm.org/content/en/film/hitler-thanks-members-of-the-sa-and-ss,18,22,0.8182,4.14
https://encyclopedia.ushmm.org/content/en/article/world-war-i-aftermath,18,20,0.9,2.75
https://encyclopedia.ushmm.org/content/tr/photo/josef-gabcik,17,4996,0.0034,12.37
https://encyclopedia.ushmm.org/content/tr/article/final-solution-overview,17,3759,0.0045,1.99
https://encyclopedia.ushmm.org/content/en/article/euthanasia-program,17,1507,0.0113,9.26
https://encyclopedia.ushmm.org/content/en/article/joseph-goebbels-1,17,1250,0.0136,9.73
https://encyclopedia.ushmm.org/content/fa/article/world-war-i,17,313,0.0543,5.38
https://encyclopedia.ushmm.org/content/tr/article/einsatzgruppen-abridged-article,17,239,0.0711,6.21
https://encyclopedia.ushmm.org/content/tr/article/enemies-of-the-state,17,128,0.1328,6.71
https://encyclopedia.ushmm.org/content/tr/article/the-survivors,17,110,0.1545,6.15
https://encyclopedia.ushmm.org/content/tr/article/buchenwald-abridged-article,17,105,0.1619,7.05
https://encyclopedia.ushmm.org/content/en/article/the-enabling-act,17,26,0.6538,2.04
https://encyclopedia.ushmm.org/content/tr/map/europe-1938,17,24,0.7083,1.12
https://encyclopedia.ushmm.org/content/ru/article/nazi-camps,17,21,0.8095,2.67
https://encyclopedia.ushmm.org/content/de/article/martin-niemoeller-first-they-came-for-the-socialists,17,19,0.8947,1.74
https://encyclopedia.ushmm.org/content/en/gallery/world-war-ii-in-europe-films,17,19,0.8947,5.68
https://encyclopedia.ushmm.org/content/ru/article/at-the-killing-centers,17,18,0.9444,2.11
https://encyclopedia.ushmm.org/content/fr/article/history-of-the-swastika,17,18,0.9444,2.67
https://encyclopedia.ushmm.org/content/de/article/adolf-hitler,16,6784,0.0024,7.31
https://encyclopedia.ushmm.org/content/ar/article/world-war-i-and-the-armenian-genocide,16,2925,0.0055,24.0
https://encyclopedia.ushmm.org/content/en/article/hjalmar-schacht,16,1030,0.0155,7.63
https://encyclopedia.ushmm.org/content/en/article/theresienstadt,16,483,0.0331,8.94
https://encyclopedia.ushmm.org/content/tr/gallery/rescue-maps,16,414,0.0386,7.49
https://encyclopedia.ushmm.org/content/en/article/ministry-of-propaganda-and-public-enlightenment,16,187,0.0856,9.04
https://encyclopedia.ushmm.org/content/en/article/treblinka,16,181,0.0884,4.18
https://encyclopedia.ushmm.org/content/ru/gallery/auschwitz-photographs,16,127,0.126,1.24
https://encyclopedia.ushmm.org/content/tr/article/mass-shootings-of-jews-during-the-holocaust,16,60,0.2667,6.65
https://encyclopedia.ushmm.org/content/en/artifact/hitler-youth-uniform-jacket,16,39,0.4103,6.54
https://encyclopedia.ushmm.org/content/tr/map/europe-1939,16,35,0.4571,2.29
https://encyclopedia.ushmm.org/content/tr/gallery/world-war-ii-in-europe-1-photographs,16,34,0.4706,5.29
https://encyclopedia.ushmm.org/content/en/gallery/nazi-terror-begins-photographs,16,17,0.9412,1.41
https://encyclopedia.ushmm.org/content/tr/map/low-countries-1933,15,13810,0.0011,12.67
https://encyclopedia.ushmm.org/content/en/article/rudolf-hess,15,10462,0.0014,10.44
https://encyclopedia.ushmm.org/content/tr/gallery/oskar-schindler-abridged-article-photographs,15,1827,0.0082,1.47
https://encyclopedia.ushmm.org/content/tr/photo/dr-fritz-klein-stands-among-corpses-in-a-mass-grave,15,44,0.3409,3.68
https://encyclopedia.ushmm.org/content/en/article/the-velodrome-dhiver-vel-dhiv-roundup,15,27,0.5556,1.63
https://encyclopedia.ushmm.org/content/en/article/axis-invasion-of-yugoslavia,15,27,0.5556,6.81
https://encyclopedia.ushmm.org/content/en/article/plaszow,15,23,0.6522,3.61
https://encyclopedia.ushmm.org/content/en/gallery/nazi-propaganda-photographs,15,22,0.6818,1.45
https://encyclopedia.ushmm.org/content/fa/article/history-of-the-swastika,15,21,0.7143,2.19
https://encyclopedia.ushmm.org/content/en/article/world-war-i-treaties-and-reparations,15,16,0.9375,3.25
https://encyclopedia.ushmm.org/content/en/article/hermann-goering,14,7050,0.002,11.74
https://encyclopedia.ushmm.org/content/tr/article/the-nazi-olympics-berlin-1936-african-american-voices-and-jim-crow-america,14,4988,0.0028,2.6
https://encyclopedia.ushmm.org/content/en/gallery/mauthausen-photographs,14,3738,0.0037,9.75
https://encyclopedia.ushmm.org/content/en/article/liberation-of-nazi-camps,14,1693,0.0083,8.69
https://encyclopedia.ushmm.org/content/en/article/adolf-eichmann,14,539,0.026,9.82
https://encyclopedia.ushmm.org/content/tr/film/romani-gypsy-children-used-in-racial-studies,14,276,0.0507,5.51
https://encyclopedia.ushmm.org/content/tr/gallery/deportations-to-killing-centers-maps,14,239,0.0586,3.38
https://encyclopedia.ushmm.org/content/ar/article/the-nuremberg-trials,14,201,0.0697,5.08
https://encyclopedia.ushmm.org/content/tr/article/the-role-of-business-elites,14,193,0.0725,8.07
https://encyclopedia.ushmm.org/content/en/map/german-annexation-of-the-sudetenland-1938,14,50,0.28,5.24
https://encyclopedia.ushmm.org/content/tr/photo/romanian-leader-horia-sima,14,46,0.3043,3.5
https://encyclopedia.ushmm.org/content/en/article/coining-a-word-and-championing-a-cause-the-story-of-raphael-lemkin,14,32,0.4375,4.84
https://encyclopedia.ushmm.org/content/ru/article/adolf-eichmann-abridged-article,14,23,0.6087,4.43
https://encyclopedia.ushmm.org/content/ru/article/protocols-of-the-elders-of-zion,14,22,0.6364,4.18
https://encyclopedia.ushmm.org/content/ru/article/antisemitism-1,14,19,0.7368,5.42
https://encyclopedia.ushmm.org/content/ru/article/killing-centers-an-overview,14,18,0.7778,2.83
https://encyclopedia.ushmm.org/content/id/article/world-war-i,14,17,0.8235,2.41
https://encyclopedia.ushmm.org/content/en/gallery/auschwitz-maps,14,17,0.8235,3.35
https://encyclopedia.ushmm.org/content/ru/gallery/nazi-camps-abridged-article-maps,14,16,0.875,1.19
https://encyclopedia.ushmm.org/content/en/article/polish-refugees-in-iran-during-world-war-ii,14,16,0.875,1.5
https://encyclopedia.ushmm.org/content/en/article/bulgaria,14,16,0.875,3.44
https://encyclopedia.ushmm.org/content/en/article/antisemitism,13,15404,0.0008,7.4
https://encyclopedia.ushmm.org/content/tr/article/the-nazi-olympics-berlin-1936-inauguration-of-the-olympic-torch-relay,13,3217,0.004,8.37
https://encyclopedia.ushmm.org/content/en/article/wilhelm-keitel-biography,13,2341,0.0056,8.55
https://encyclopedia.ushmm.org/content/tr/article/the-holocaust-and-world-war-ii-key-dates,13,1455,0.0089,4.6
https://encyclopedia.ushmm.org/content/ar/article/the-soviet-union-and-the-eastern-front,13,740,0.0176,9.38
https://encyclopedia.ushmm.org/content/tr/film/japan-attacks-pearl-harbor,13,674,0.0193,9.85
https://encyclopedia.ushmm.org/content/en/article/alfred-dreyfus-and-the-dreyfus-affair,13,365,0.0356,11.33
https://encyclopedia.ushmm.org/content/en/article/the-nuremberg-trials,13,342,0.038,9.75
https://encyclopedia.ushmm.org/content/fa/article/world-war-ii-in-europe,13,324,0.0401,6.87
https://encyclopedia.ushmm.org/content/en/article/dietrich-bonhoeffer,13,202,0.0644,7.26
https://encyclopedia.ushmm.org/content/tr/photo/deportation-of-serbs-and-roma-gypsies-to-kozare-and-jasenovac,13,164,0.0793,7.3
https://encyclopedia.ushmm.org/content/en/article/eugenics,13,128,0.1016,9.02
https://encyclopedia.ushmm.org/content/en/article/the-night-of-broken-glass,13,107,0.1215,9.03
https://encyclopedia.ushmm.org/content/en/article/the-great-depression,13,99,0.1313,8.32
https://encyclopedia.ushmm.org/content/ar/article/protocols-of-the-elders-of-zion-key-dates,13,87,0.1494,7.74
https://encyclopedia.ushmm.org/content/fr/article/the-armenian-genocide-1915-16-overview,13,73,0.1781,5.77
https://encyclopedia.ushmm.org/content/fa/article/axis-powers-in-world-war-ii,13,47,0.2766,6.47
https://encyclopedia.ushmm.org/content/ar/article/nazi-racism-an-overview,13,45,0.2889,4.98
https://encyclopedia.ushmm.org/content/en/article/italy,13,40,0.325,7.4
https://encyclopedia.ushmm.org/content/en/article/women-during-the-holocaust,13,28,0.4643,5.75
https://encyclopedia.ushmm.org/content/en/article/the-german-churches-and-the-nazi-state,13,27,0.4815,5.96
https://encyclopedia.ushmm.org/index.php/content/tr/gallery/nazi-propaganda-films,13,21,0.619,10.76
https://encyclopedia.ushmm.org/content/en/article/adolf-hitler-early-years-1889-1913,13,20,0.65,6.85
https://encyclopedia.ushmm.org/content/en/photo/oskar-schindler-next-to-the-tree-planted-in-his-honor,13,19,0.6842,1.05
https://encyclopedia.ushmm.org/content/ru/article/world-war-i-treaties-and-reparations,13,17,0.7647,3.65
https://encyclopedia.ushmm.org/content/ru/article/protocols-of-the-elders-of-zion-key-dates,13,17,0.7647,3.76
https://encyclopedia.ushmm.org/content/ar/article/third-reich-an-overview,13,16,0.8125,2.75
https://encyclopedia.ushmm.org/content/ru/article/documenting-numbers-of-victims-of-the-holocaust-and-nazi-persecution,13,15,0.8667,3.07
https://encyclopedia.ushmm.org/content/en/article/budapest,13,14,0.9286,2.64
https://encyclopedia.ushmm.org/content/ru/article/nazi-racism,13,14,0.9286,7.0
https://encyclopedia.ushmm.org/content/ar/film/the-nazi-plan-annihilation-of-jews,13,14,0.9286,11.43
https://encyclopedia.ushmm.org/content/fa/article/polish-refugees-in-iran-during-world-war-ii,13,13,1.0,1.92
https://encyclopedia.ushmm.org/content/tr/film/moving-into-the-krakow-ghetto,13,13,1.0,5.77
https://encyclopedia.ushmm.org/content/en/article/martin-bormann,12,5935,0.002,9.95
https://encyclopedia.ushmm.org/content/tr/film/books-burn-as-goebbels-speaks,12,2815,0.0043,9.43
https://encyclopedia.ushmm.org/content/tr/article/ghettos-abridged-article,12,2165,0.0055,8.12
https://encyclopedia.ushmm.org/content/ar/article/world-war-ii-in-europe-abridged-article,12,1700,0.0071,9.41
https://encyclopedia.ushmm.org/content/en/article/tattoos-and-numbers-the-system-of-identifying-prisoners-at-auschwitz,12,1208,0.0099,6.95
https://encyclopedia.ushmm.org/content/en/article/hajj-amin-al-husayni-the-mufti-of-jerusalem,12,1113,0.0108,3.1
https://encyclopedia.ushmm.org/content/en/article/gestapo,12,1004,0.012,6.85
https://encyclopedia.ushmm.org/content/tr/gallery/antisemitism-photographs,12,958,0.0125,8.73
https://encyclopedia.ushmm.org/content/tr/gallery/nazi-camps-artifacts,12,703,0.0171,2.08
https://encyclopedia.ushmm.org/content/en/article/world-war-ii-in-depth,12,673,0.0178,10.95
